"ID","d","e","f"
"1184","d8815","e8815","f8815"
"1183","d8816","e8816","f8816"
"1182","d8817","e8817","f8817"
"1181","d8818","e8818","f8818"
"1180","d8819","e8819","f8819"
"1179","d8820","e8820","f8820"
"1178","d8821","e8821","f8821"
"1177","d8822","e8822","f8822"
"1176","d8823","e8823","f8823"
"1175","d8824","e8824","f8824"
"1174","d8825","e8825","f8825"
"1173","d8826","e8826","f8826"
"1172","d8827","e8827","f8827"
"1171","d8828","e8828","f8828"
"1170","d8829","e8829","f8829"
"1169","d8830","e8830","f8830"
"1168","d8831","e8831","f8831"
"1167","d8832","e8832","f8832"
"1166","d8833","e8833","f8833"
"1165","d8834","e8834","f8834"
"1164","d8835","e8835","f8835"
"1163","d8836","e8836","f8836"
"1162","d8837","e8837","f8837"
"1161","d8838","e8838","f8838"
"1160","d8839","e8839","f8839"
"1159","d8840","e8840","f8840"
"1158","d8841","e8841","f8841"
"1157","d8842","e8842","f8842"
"1156","d8843","e8843","f8843"
"1155","d8844","e8844","f8844"
"1154","d8845","e8845","f8845"
"1153","d8846","e8846","f8846"
"1152","d8847","e8847","f8847"
"1151","d8848","e8848","f8848"
"1150","d8849","e8849","f8849"
"1149","d8850","e8850","f8850"
"1148","d8851","e8851","f8851"
"1147","d8852","e8852","f8852"
"1146","d8853","e8853","f8853"
"1145","d8854","e8854","f8854"
"1144","d8855","e8855","f8855"
"1143","d8856","e8856","f8856"
"1142","d8857","e8857","f8857"
"1141","d8858","e8858","f8858"
"1140","d8859","e8859","f8859"
"1139","d8860","e8860","f8860"
"1138","d8861","e8861","f8861"
"1137","d8862","e8862","f8862"
"1136","d8863","e8863","f8863"
"1135","d8864","e8864","f8864"
"1134","d8865","e8865","f8865"
"1133","d8866","e8866","f8866"
"1132","d8867","e8867","f8867"
"1131","d8868","e8868","f8868"
"1130","d8869","e8869","f8869"
"1129","d8870","e8870","f8870"
"1128","d8871","e8871","f8871"
"1127","d8872","e8872","f8872"
"1126","d8873","e8873","f8873"
"1125","d8874","e8874","f8874"
"1124","d8875","e8875","f8875"
"1123","d8876","e8876","f8876"
"1122","d8877","e8877","f8877"
"1121","d8878","e8878","f8878"
"1120","d8879","e8879","f8879"
"1119","d8880","e8880","f8880"
"1118","d8881","e8881","f8881"
"1117","d8882","e8882","f8882"
"1116","d8883","e8883","f8883"
"1115","d8884","e8884","f8884"
"1114","d8885","e8885","f8885"
"1113","d8886","e8886","f8886"
"1112","d8887","e8887","f8887"
"1111","d8888","e8888","f8888"
"1110","d8889","e8889","f8889"
"1109","d8890","e8890","f8890"
"1108","d8891","e8891","f8891"
"1107","d8892","e8892","f8892"
"1106","d8893","e8893","f8893"
"1105","d8894","e8894","f8894"
"1104","d8895","e8895","f8895"
"1103","d8896","e8896","f8896"
"1102","d8897","e8897","f8897"
"1101","d8898","e8898","f8898"
"1100","d8899","e8899","f8899"
"1099","d8900","e8900","f8900"
"1098","d8901","e8901","f8901"
"1097","d8902","e8902","f8902"
"1096","d8903","e8903","f8903"
"1095","d8904","e8904","f8904"
"1094","d8905","e8905","f8905"
"1093","d8906","e8906","f8906"
"1092","d8907","e8907","f8907"
"1091","d8908","e8908","f8908"
"1090","d8909","e8909","f8909"
"1089","d8910","e8910","f8910"
"1088","d8911","e8911","f8911"
"1087","d8912","e8912","f8912"
"1086","d8913","e8913","f8913"
"1085","d8914","e8914","f8914"
"1084","d8915","e8915","f8915"
"1083","d8916","e8916","f8916"
"1082","d8917","e8917","f8917"
"1081","d8918","e8918","f8918"
"1080","d8919","e8919","f8919"
"1079","d8920","e8920","f8920"
"1078","d8921","e8921","f8921"
"1077","d8922","e8922","f8922"
"1076","d8923","e8923","f8923"
"1075","d8924","e8924","f8924"
"1074","d8925","e8925","f8925"
"1073","d8926","e8926","f8926"
"1072","d8927","e8927","f8927"
"1071","d8928","e8928","f8928"
"1070","d8929","e8929","f8929"
"1069","d8930","e8930","f8930"
"1068","d8931","e8931","f8931"
"1067","d8932","e8932","f8932"
"1066","d8933","e8933","f8933"
"1065","d8934","e8934","f8934"
"1064","d8935","e8935","f8935"
"1063","d8936","e8936","f8936"
"1062","d8937","e8937","f8937"
"1061","d8938","e8938","f8938"
"1060","d8939","e8939","f8939"
"1059","d8940","e8940","f8940"
"1058","d8941","e8941","f8941"
"1057","d8942","e8942","f8942"
"1056","d8943","e8943","f8943"
"1055","d8944","e8944","f8944"
"1054","d8945","e8945","f8945"
"1053","d8946","e8946","f8946"
"1052","d8947","e8947","f8947"
"1051","d8948","e8948","f8948"
"1050","d8949","e8949","f8949"
"1049","d8950","e8950","f8950"
"1048","d8951","e8951","f8951"
"1047","d8952","e8952","f8952"
"1046","d8953","e8953","f8953"
"1045","d8954","e8954","f8954"
"1044","d8955","e8955","f8955"
"1043","d8956","e8956","f8956"
"1042","d8957","e8957","f8957"
"1041","d8958","e8958","f8958"
"1040","d8959","e8959","f8959"
"1039","d8960","e8960","f8960"
"1038","d8961","e8961","f8961"
"1037","d8962","e8962","f8962"
"1036","d8963","e8963","f8963"
"1035","d8964","e8964","f8964"
"1034","d8965","e8965","f8965"
"1033","d8966","e8966","f8966"
"1032","d8967","e8967","f8967"
"1031","d8968","e8968","f8968"
"1030","d8969","e8969","f8969"
"1029","d8970","e8970","f8970"
"1028","d8971","e8971","f8971"
"1027","d8972","e8972","f8972"
"1026","d8973","e8973","f8973"
"1025","d8974","e8974","f8974"
"1024","d8975","e8975","f8975"
"1023","d8976","e8976","f8976"
"1022","d8977","e8977","f8977"
"1021","d8978","e8978","f8978"
"1020","d8979","e8979","f8979"
"1019","d8980","e8980","f8980"
"1018","d8981","e8981","f8981"
"1017","d8982","e8982","f8982"
"1016","d8983","e8983","f8983"
"1015","d8984","e8984","f8984"
"1014","d8985","e8985","f8985"
"1013","d8986","e8986","f8986"
"1012","d8987","e8987","f8987"
"1011","d8988","e8988","f8988"
"1010","d8989","e8989","f8989"
"1009","d8990","e8990","f8990"
"1008","d8991","e8991","f8991"
"1007","d8992","e8992","f8992"
"1006","d8993","e8993","f8993"
"1005","d8994","e8994","f8994"
"1004","d8995","e8995","f8995"
"1003","d8996","e8996","f8996"
"1002","d8997","e8997","f8997"
"1001","d8998","e8998","f8998"
"1000","d8999","e8999","f8999"
"999","d9000","e9000","f9000"
"998","d9001","e9001","f9001"
"997","d9002","e9002","f9002"
"996","d9003","e9003","f9003"
"995","d9004","e9004","f9004"
"994","d9005","e9005","f9005"
"993","d9006","e9006","f9006"
"992","d9007","e9007","f9007"
"991","d9008","e9008","f9008"
"990","d9009","e9009","f9009"
"989","d9010","e9010","f9010"
"988","d9011","e9011","f9011"
"987","d9012","e9012","f9012"
"986","d9013","e9013","f9013"
"985","d9014","e9014","f9014"
"984","d9015","e9015","f9015"
"983","d9016","e9016","f9016"
"982","d9017","e9017","f9017"
"981","d9018","e9018","f9018"
"980","d9019","e9019","f9019"
"979","d9020","e9020","f9020"
"978","d9021","e9021","f9021"
"977","d9022","e9022","f9022"
"976","d9023","e9023","f9023"
"975","d9024","e9024","f9024"
"974","d9025","e9025","f9025"
"973","d9026","e9026","f9026"
"972","d9027","e9027","f9027"
"971","d9028","e9028","f9028"
"970","d9029","e9029","f9029"
"969","d9030","e9030","f9030"
"968","d9031","e9031","f9031"
"967","d9032","e9032","f9032"
"966","d9033","e9033","f9033"
"965","d9034","e9034","f9034"
"964","d9035","e9035","f9035"
"963","d9036","e9036","f9036"
"962","d9037","e9037","f9037"
"961","d9038","e9038","f9038"
"960","d9039","e9039","f9039"
"959","d9040","e9040","f9040"
"958","d9041","e9041","f9041"
"957","d9042","e9042","f9042"
"956","d9043","e9043","f9043"
"955","d9044","e9044","f9044"
"954","d9045","e9045","f9045"
"953","d9046","e9046","f9046"
"952","d9047","e9047","f9047"
"951","d9048","e9048","f9048"
"950","d9049","e9049","f9049"
"949","d9050","e9050","f9050"
"948","d9051","e9051","f9051"
"947","d9052","e9052","f9052"
"946","d9053","e9053","f9053"
"945","d9054","e9054","f9054"
"944","d9055","e9055","f9055"
"943","d9056","e9056","f9056"
"942","d9057","e9057","f9057"
"941","d9058","e9058","f9058"
"940","d9059","e9059","f9059"
"939","d9060","e9060","f9060"
"938","d9061","e9061","f9061"
"937","d9062","e9062","f9062"
"936","d9063","e9063","f9063"
"935","d9064","e9064","f9064"
"934","d9065","e9065","f9065"
"933","d9066","e9066","f9066"
"932","d9067","e9067","f9067"
"931","d9068","e9068","f9068"
"930","d9069","e9069","f9069"
"929","d9070","e9070","f9070"
"928","d9071","e9071","f9071"
"927","d9072","e9072","f9072"
"926","d9073","e9073","f9073"
"925","d9074","e9074","f9074"
"924","d9075","e9075","f9075"
"923","d9076","e9076","f9076"
"922","d9077","e9077","f9077"
"921","d9078","e9078","f9078"
"920","d9079","e9079","f9079"
"919","d9080","e9080","f9080"
"918","d9081","e9081","f9081"
"917","d9082","e9082","f9082"
"916","d9083","e9083","f9083"
"915","d9084","e9084","f9084"
"914","d9085","e9085","f9085"
"913","d9086","e9086","f9086"
"912","d9087","e9087","f9087"
"911","d9088","e9088","f9088"
"910","d9089","e9089","f9089"
"909","d9090","e9090","f9090"
"908","d9091","e9091","f9091"
"907","d9092","e9092","f9092"
"906","d9093","e9093","f9093"
"905","d9094","e9094","f9094"
"904","d9095","e9095","f9095"
"903","d9096","e9096","f9096"
"902","d9097","e9097","f9097"
"901","d9098","e9098","f9098"
"900","d9099","e9099","f9099"
"899","d9100","e9100","f9100"
"898","d9101","e9101","f9101"
"897","d9102","e9102","f9102"
"896","d9103","e9103","f9103"
"895","d9104","e9104","f9104"
"894","d9105","e9105","f9105"
"893","d9106","e9106","f9106"
"892","d9107","e9107","f9107"
"891","d9108","e9108","f9108"
"890","d9109","e9109","f9109"
"889","d9110","e9110","f9110"
"888","d9111","e9111","f9111"
"887","d9112","e9112","f9112"
"886","d9113","e9113","f9113"
"885","d9114","e9114","f9114"
"884","d9115","e9115","f9115"
"883","d9116","e9116","f9116"
"882","d9117","e9117","f9117"
"881","d9118","e9118","f9118"
"880","d9119","e9119","f9119"
"879","d9120","e9120","f9120"
"878","d9121","e9121","f9121"
"877","d9122","e9122","f9122"
"876","d9123","e9123","f9123"
"875","d9124","e9124","f9124"
"874","d9125","e9125","f9125"
"873","d9126","e9126","f9126"
"872","d9127","e9127","f9127"
"871","d9128","e9128","f9128"
"870","d9129","e9129","f9129"
"869","d9130","e9130","f9130"
"868","d9131","e9131","f9131"
"867","d9132","e9132","f9132"
"866","d9133","e9133","f9133"
"865","d9134","e9134","f9134"
"864","d9135","e9135","f9135"
"863","d9136","e9136","f9136"
"862","d9137","e9137","f9137"
"861","d9138","e9138","f9138"
"860","d9139","e9139","f9139"
"859","d9140","e9140","f9140"
"858","d9141","e9141","f9141"
"857","d9142","e9142","f9142"
"856","d9143","e9143","f9143"
"855","d9144","e9144","f9144"
"854","d9145","e9145","f9145"
"853","d9146","e9146","f9146"
"852","d9147","e9147","f9147"
"851","d9148","e9148","f9148"
"850","d9149","e9149","f9149"
"849","d9150","e9150","f9150"
"848","d9151","e9151","f9151"
"847","d9152","e9152","f9152"
"846","d9153","e9153","f9153"
"845","d9154","e9154","f9154"
"844","d9155","e9155","f9155"
"843","d9156","e9156","f9156"
"842","d9157","e9157","f9157"
"841","d9158","e9158","f9158"
"840","d9159","e9159","f9159"
"839","d9160","e9160","f9160"
"838","d9161","e9161","f9161"
"837","d9162","e9162","f9162"
"836","d9163","e9163","f9163"
"835","d9164","e9164","f9164"
"834","d9165","e9165","f9165"
"833","d9166","e9166","f9166"
"832","d9167","e9167","f9167"
"831","d9168","e9168","f9168"
"830","d9169","e9169","f9169"
"829","d9170","e9170","f9170"
"828","d9171","e9171","f9171"
"827","d9172","e9172","f9172"
"826","d9173","e9173","f9173"
"825","d9174","e9174","f9174"
"824","d9175","e9175","f9175"
"823","d9176","e9176","f9176"
"822","d9177","e9177","f9177"
"821","d9178","e9178","f9178"
"820","d9179","e9179","f9179"
"819","d9180","e9180","f9180"
"818","d9181","e9181","f9181"
"817","d9182","e9182","f9182"
"816","d9183","e9183","f9183"
"815","d9184","e9184","f9184"
"814","d9185","e9185","f9185"
"813","d9186","e9186","f9186"
"812","d9187","e9187","f9187"
"811","d9188","e9188","f9188"
"810","d9189","e9189","f9189"
"809","d9190","e9190","f9190"
"808","d9191","e9191","f9191"
"807","d9192","e9192","f9192"
"806","d9193","e9193","f9193"
"805","d9194","e9194","f9194"
"804","d9195","e9195","f9195"
"803","d9196","e9196","f9196"
"802","d9197","e9197","f9197"
"801","d9198","e9198","f9198"
"800","d9199","e9199","f9199"
"799","d9200","e9200","f9200"
"798","d9201","e9201","f9201"
"797","d9202","e9202","f9202"
"796","d9203","e9203","f9203"
"795","d9204","e9204","f9204"
"794","d9205","e9205","f9205"
"793","d9206","e9206","f9206"
"792","d9207","e9207","f9207"
"791","d9208","e9208","f9208"
"790","d9209","e9209","f9209"
"789","d9210","e9210","f9210"
"788","d9211","e9211","f9211"
"787","d9212","e9212","f9212"
"786","d9213","e9213","f9213"
"785","d9214","e9214","f9214"
"784","d9215","e9215","f9215"
"783","d9216","e9216","f9216"
"782","d9217","e9217","f9217"
"781","d9218","e9218","f9218"
"780","d9219","e9219","f9219"
"779","d9220","e9220","f9220"
"778","d9221","e9221","f9221"
"777","d9222","e9222","f9222"
"776","d9223","e9223","f9223"
"775","d9224","e9224","f9224"
"774","d9225","e9225","f9225"
"773","d9226","e9226","f9226"
"772","d9227","e9227","f9227"
"771","d9228","e9228","f9228"
"770","d9229","e9229","f9229"
"769","d9230","e9230","f9230"
"768","d9231","e9231","f9231"
"767","d9232","e9232","f9232"
"766","d9233","e9233","f9233"
"765","d9234","e9234","f9234"
"764","d9235","e9235","f9235"
"763","d9236","e9236","f9236"
"762","d9237","e9237","f9237"
"761","d9238","e9238","f9238"
"760","d9239","e9239","f9239"
"759","d9240","e9240","f9240"
"758","d9241","e9241","f9241"
"757","d9242","e9242","f9242"
"756","d9243","e9243","f9243"
"755","d9244","e9244","f9244"
"754","d9245","e9245","f9245"
"753","d9246","e9246","f9246"
"752","d9247","e9247","f9247"
"751","d9248","e9248","f9248"
"750","d9249","e9249","f9249"
"749","d9250","e9250","f9250"
"748","d9251","e9251","f9251"
"747","d9252","e9252","f9252"
"746","d9253","e9253","f9253"
"745","d9254","e9254","f9254"
"744","d9255","e9255","f9255"
"743","d9256","e9256","f9256"
"742","d9257","e9257","f9257"
"741","d9258","e9258","f9258"
"740","d9259","e9259","f9259"
"739","d9260","e9260","f9260"
"738","d9261","e9261","f9261"
"737","d9262","e9262","f9262"
"736","d9263","e9263","f9263"
"735","d9264","e9264","f9264"
"734","d9265","e9265","f9265"
"733","d9266","e9266","f9266"
"732","d9267","e9267","f9267"
"731","d9268","e9268","f9268"
"730","d9269","e9269","f9269"
"729","d9270","e9270","f9270"
"728","d9271","e9271","f9271"
"727","d9272","e9272","f9272"
"726","d9273","e9273","f9273"
"725","d9274","e9274","f9274"
"724","d9275","e9275","f9275"
"723","d9276","e9276","f9276"
"722","d9277","e9277","f9277"
"721","d9278","e9278","f9278"
"720","d9279","e9279","f9279"
"719","d9280","e9280","f9280"
"718","d9281","e9281","f9281"
"717","d9282","e9282","f9282"
"716","d9283","e9283","f9283"
"715","d9284","e9284","f9284"
"714","d9285","e9285","f9285"
"713","d9286","e9286","f9286"
"712","d9287","e9287","f9287"
"711","d9288","e9288","f9288"
"710","d9289","e9289","f9289"
"709","d9290","e9290","f9290"
"708","d9291","e9291","f9291"
"707","d9292","e9292","f9292"
"706","d9293","e9293","f9293"
"705","d9294","e9294","f9294"
"704","d9295","e9295","f9295"
"703","d9296","e9296","f9296"
"702","d9297","e9297","f9297"
"701","d9298","e9298","f9298"
"700","d9299","e9299","f9299"
"699","d9300","e9300","f9300"
"698","d9301","e9301","f9301"
"697","d9302","e9302","f9302"
"696","d9303","e9303","f9303"
"695","d9304","e9304","f9304"
"694","d9305","e9305","f9305"
"693","d9306","e9306","f9306"
"692","d9307","e9307","f9307"
"691","d9308","e9308","f9308"
"690","d9309","e9309","f9309"
"689","d9310","e9310","f9310"
"688","d9311","e9311","f9311"
"687","d9312","e9312","f9312"
"686","d9313","e9313","f9313"
"685","d9314","e9314","f9314"
"684","d9315","e9315","f9315"
"683","d9316","e9316","f9316"
"682","d9317","e9317","f9317"
"681","d9318","e9318","f9318"
"680","d9319","e9319","f9319"
"679","d9320","e9320","f9320"
"678","d9321","e9321","f9321"
"677","d9322","e9322","f9322"
"676","d9323","e9323","f9323"
"675","d9324","e9324","f9324"
"674","d9325","e9325","f9325"
"673","d9326","e9326","f9326"
"672","d9327","e9327","f9327"
"671","d9328","e9328","f9328"
"670","d9329","e9329","f9329"
"669","d9330","e9330","f9330"
"668","d9331","e9331","f9331"
"667","d9332","e9332","f9332"
"666","d9333","e9333","f9333"
"665","d9334","e9334","f9334"
"664","d9335","e9335","f9335"
"663","d9336","e9336","f9336"
"662","d9337","e9337","f9337"
"661","d9338","e9338","f9338"
"660","d9339","e9339","f9339"
"659","d9340","e9340","f9340"
"658","d9341","e9341","f9341"
"657","d9342","e9342","f9342"
"656","d9343","e9343","f9343"
"655","d9344","e9344","f9344"
"654","d9345","e9345","f9345"
"653","d9346","e9346","f9346"
"652","d9347","e9347","f9347"
"651","d9348","e9348","f9348"
"650","d9349","e9349","f9349"
"649","d9350","e9350","f9350"
"648","d9351","e9351","f9351"
"647","d9352","e9352","f9352"
"646","d9353","e9353","f9353"
"645","d9354","e9354","f9354"
"644","d9355","e9355","f9355"
"643","d9356","e9356","f9356"
"642","d9357","e9357","f9357"
"641","d9358","e9358","f9358"
"640","d9359","e9359","f9359"
"639","d9360","e9360","f9360"
"638","d9361","e9361","f9361"
"637","d9362","e9362","f9362"
"636","d9363","e9363","f9363"
"635","d9364","e9364","f9364"
"634","d9365","e9365","f9365"
"633","d9366","e9366","f9366"
"632","d9367","e9367","f9367"
"631","d9368","e9368","f9368"
"630","d9369","e9369","f9369"
"629","d9370","e9370","f9370"
"628","d9371","e9371","f9371"
"627","d9372","e9372","f9372"
"626","d9373","e9373","f9373"
"625","d9374","e9374","f9374"
"624","d9375","e9375","f9375"
"623","d9376","e9376","f9376"
"622","d9377","e9377","f9377"
"621","d9378","e9378","f9378"
"620","d9379","e9379","f9379"
"619","d9380","e9380","f9380"
"618","d9381","e9381","f9381"
"617","d9382","e9382","f9382"
"616","d9383","e9383","f9383"
"615","d9384","e9384","f9384"
"614","d9385","e9385","f9385"
"613","d9386","e9386","f9386"
"612","d9387","e9387","f9387"
"611","d9388","e9388","f9388"
"610","d9389","e9389","f9389"
"609","d9390","e9390","f9390"
"608","d9391","e9391","f9391"
"607","d9392","e9392","f9392"
"606","d9393","e9393","f9393"
"605","d9394","e9394","f9394"
"604","d9395","e9395","f9395"
"603","d9396","e9396","f9396"
"602","d9397","e9397","f9397"
"601","d9398","e9398","f9398"
"600","d9399","e9399","f9399"
"599","d9400","e9400","f9400"
"598","d9401","e9401","f9401"
"597","d9402","e9402","f9402"
"596","d9403","e9403","f9403"
"595","d9404","e9404","f9404"
"594","d9405","e9405","f9405"
"593","d9406","e9406","f9406"
"592","d9407","e9407","f9407"
"591","d9408","e9408","f9408"
"590","d9409","e9409","f9409"
"589","d9410","e9410","f9410"
"588","d9411","e9411","f9411"
"587","d9412","e9412","f9412"
"586","d9413","e9413","f9413"
"585","d9414","e9414","f9414"
"584","d9415","e9415","f9415"
"583","d9416","e9416","f9416"
"582","d9417","e9417","f9417"
"581","d9418","e9418","f9418"
"580","d9419","e9419","f9419"
"579","d9420","e9420","f9420"
"578","d9421","e9421","f9421"
"577","d9422","e9422","f9422"
"576","d9423","e9423","f9423"
"575","d9424","e9424","f9424"
"574","d9425","e9425","f9425"
"573","d9426","e9426","f9426"
"572","d9427","e9427","f9427"
"571","d9428","e9428","f9428"
"570","d9429","e9429","f9429"
"569","d9430","e9430","f9430"
"568","d9431","e9431","f9431"
"567","d9432","e9432","f9432"
"566","d9433","e9433","f9433"
"565","d9434","e9434","f9434"
"564","d9435","e9435","f9435"
"563","d9436","e9436","f9436"
"562","d9437","e9437","f9437"
"561","d9438","e9438","f9438"
"560","d9439","e9439","f9439"
"559","d9440","e9440","f9440"
"558","d9441","e9441","f9441"
"557","d9442","e9442","f9442"
"556","d9443","e9443","f9443"
"555","d9444","e9444","f9444"
"554","d9445","e9445","f9445"
"553","d9446","e9446","f9446"
"552","d9447","e9447","f9447"
"551","d9448","e9448","f9448"
"550","d9449","e9449","f9449"
"549","d9450","e9450","f9450"
"548","d9451","e9451","f9451"
"547","d9452","e9452","f9452"
"546","d9453","e9453","f9453"
"545","d9454","e9454","f9454"
"544","d9455","e9455","f9455"
"543","d9456","e9456","f9456"
"542","d9457","e9457","f9457"
"541","d9458","e9458","f9458"
"540","d9459","e9459","f9459"
